theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,x,y,z,rx,ry,rz
2.030928693530356,3.0633855841388558,1.9222732769592694,1.1071215841388558,2.030929226910656,2.0309285522447356,-0.10891622443275906,0.49719142277731854,-0.011173082831864786,0.8036317911656522,-1.4407491556440888,1.7018694108924766
2.157861730039036,-3.0928666865320507,2.0492063134679492,1.2340546206475356,2.157862263419336,2.1578615887534154,-0.17861808904248566,0.4677611357902527,0.062180513444486184,1.0214368633298934,-1.7011336372829515,1.4428364206408382
2.284794766547713,-2.965933650023373,2.1761393499766264,1.3609876571562136,2.284795299928013,2.2847946252620934,-0.2358091915915505,0.4227028112539395,0.13561664490910783,1.208305637534133,-1.8263913830832796,1.1104917188334475
2.411727803056392,-2.8390006135146946,2.3030723864853053,1.4879206936648917,2.411728336436692,2.4117276617707724,-0.2738575192030706,0.36310776826159286,0.20816229506061554,1.3525316120664872,-1.803573677209737,0.7662766702372091
2.53866083956507,-2.7120675770060156,2.4300054229939843,1.6148537301735706,2.53866137294537,2.5386606982794504,-0.28620776927674835,0.2927110050801791,0.27548075369613395,1.4522568951449717,-1.6470046819668764,0.46507324854240706
2.665593876073748,-2.5851345404973376,2.5569384595026623,1.7417867666822486,2.665594409454048,2.6655937347881284,-0.26894344221886074,0.21867213830288718,0.3304183088217394,1.514075482667773,-1.3877653868116482,0.23925009230297734
2.792526912582428,-2.4582015039886587,2.6838714960113412,1.8687198031909276,2.792527445962728,2.7925267712968083,-0.22344289296360573,0.15062438374999698,0.36451506109732906,1.5484131190697137,-1.0597243601147601,0.09597848461343923
2.919459949091106,-2.33126846747998,2.81080453252002,1.9956528396996056,2.919460482471406,2.9194598078054863,-0.15792302009161335,0.09808930964682844,0.37015744838994463,1.565333937472693,-0.6907509911365837,0.023647302995427322
3.046392985599784,-2.204335430971302,2.937737569028698,2.1225858762082837,3.046393518980084,3.0463928443141643,-0.08694232293925469,0.06707878409943833,0.34287217479805926,1.572305111420921,-0.30053304670961456,-3.52340832938416e-05
-3.1098592850711233,-2.077402394462623,3.0646706055373762,2.2495189127169635,-3.1098587516908234,-3.109859426356743,-0.028611313947336705,0.05715566643114442,0.28319898930108267,1.573501157476438,0.09755722747551497,-0.0021902772534323853
